zpid,streetName,city,state,zipcode,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,rentZestimate,currency,country,taxAssessedValue,imgSrc,homeDetailUrl
27179635,531 Towne House Ln,Richardson,TX,75081,330000,3,4,1889,TOWNHOUSE,FOR_SALE,,USD,USA,257660,https://photos.zillowstatic.com/fp/89b4492c7e1d4fc28cf51dc74f237bd0-p_e.jpg,https://www.zillow.com/homedetails/531-Towne-House-Ln-Richardson-TX-75081/27179635_zpid/
118404842,86 Aventura Pl,Spring,TX,77389,395000,3,3,1657,TOWNHOUSE,FOR_SALE,2500,USD,USA,313275,https://photos.zillowstatic.com/fp/a133f979a2b3446f0c995e9eb11bb172-p_e.jpg,https://www.zillow.com/homedetails/86-Aventura-Pl-Spring-TX-77389/118404842_zpid/
29215911,2609 Dalewood Ct,Bedford,TX,76022,300000,2,3,1235,MULTI_FAMILY,FOR_SALE,1994,USD,USA,236948,https://photos.zillowstatic.com/fp/f1c6b57e24dd3da5749e835cc5fee6a2-p_e.jpg,https://www.zillow.com/homedetails/2609-Dalewood-Ct-Bedford-TX-76022/29215911_zpid/
27688432,804 Calico Jack Cv,Galveston,TX,77554,313000,2,3,1434,TOWNHOUSE,FOR_SALE,2749,USD,USA,260520,https://photos.zillowstatic.com/fp/56fb12f55ba5f116bfc52bcd7c998fc8-p_e.jpg,https://www.zillow.com/homedetails/804-Calico-Jack-Cv-Galveston-TX-77554/27688432_zpid/
122317338,307 S Kealy Ave,Lewisville,TX,75057,359900,4,3,1865,TOWNHOUSE,FOR_SALE,2500,USD,USA,300000,https://photos.zillowstatic.com/fp/b8e21da4d948d01699a09e02895312fd-p_e.jpg,https://www.zillow.com/homedetails/307-S-Kealy-Ave-Lewisville-TX-75057/122317338_zpid/
80522083,4609 Floyd St UNIT D,Houston,TX,77007,463000,4,3,2285,TOWNHOUSE,FOR_SALE,2999,USD,USA,433002,https://photos.zillowstatic.com/fp/ed7b2faf25aab40a0cc17f5bef42a305-p_e.jpg,https://www.zillow.com/homedetails/4609-Floyd-St-UNIT-D-Houston-TX-77007/80522083_zpid/
29371244,40 Oaks Pl,Lago Vista,TX,78645,304000,2,3,1512,TOWNHOUSE,FOR_SALE,,USD,USA,282086,https://photos.zillowstatic.com/fp/ce4e2c8cd436476f3d6d7a00b63572af-p_e.jpg,https://www.zillow.com/homedetails/40-Oaks-Pl-Lago-Vista-TX-78645/29371244_zpid/
28743566,86 Artesian Way,New Caney,TX,77357,225000,2,3,1607,TOWNHOUSE,FOR_SALE,1650,USD,USA,101950,https://photos.zillowstatic.com/fp/0cf2bf800199d1cd3c72e3a693a902f6-p_e.jpg,https://www.zillow.com/homedetails/86-Artesian-Way-New-Caney-TX-77357/28743566_zpid/
61965098,127 Tuam St,Houston,TX,77006,449950,4,3,2546,TOWNHOUSE,FOR_SALE,2999,USD,USA,411967,https://photos.zillowstatic.com/fp/8ae3545b584155fd0535d559a032eb86-p_e.jpg,https://www.zillow.com/homedetails/127-Tuam-St-Houston-TX-77006/61965098_zpid/
2057689240,3236 Holly Hall St,Houston,TX,77054,225000,3,2,1600,TOWNHOUSE,FOR_SALE,1999,USD,USA,,https://photos.zillowstatic.com/fp/0ee432eafe61fa8662320e84c0f57261-p_e.jpg,https://www.zillow.com/homedetails/3236-Holly-Hall-St-Houston-TX-77054/2057689240_zpid/
27421926,2221 Gold Ave,El Paso,TX,79930,179900,2,4,1759,MULTI_FAMILY,FOR_SALE,1550,USD,USA,125015,https://photos.zillowstatic.com/fp/307d3141dd73958281037b6893428a10-p_e.jpg,https://www.zillow.com/homedetails/2221-Gold-Ave-El-Paso-TX-79930/27421926_zpid/
55337078,103 Anise Tree Pl,Spring,TX,77382,275000,3,3,1519,TOWNHOUSE,FOR_SALE,2100,USD,USA,216350,https://photos.zillowstatic.com/fp/d0435d5fe0472120eca869e729cf0811-p_e.jpg,https://www.zillow.com/homedetails/103-Anise-Tree-Pl-Spring-TX-77382/55337078_zpid/
50326005,2914 Forest Bnd,Bryan,TX,77801,207000,2,3,1297,MULTI_FAMILY,FOR_SALE,1350,USD,USA,77790,https://photos.zillowstatic.com/fp/eb6e8fa5bd8832d87f6ca89981375385-p_e.jpg,https://www.zillow.com/homedetails/2914-Forest-Bnd-Bryan-TX-77801/50326005_zpid/
89640109,10001 Sharpton Dr,Houston,TX,77038,400000,6,6,1956,MULTI_FAMILY,FOR_SALE,1947,USD,USA,400704,https://photos.zillowstatic.com/fp/b667e36e4bb0ab78ff2455da7f222af9-p_e.jpg,https://www.zillow.com/homedetails/10001-Sharpton-Dr-Houston-TX-77038/89640109_zpid/
27392531,646 Copperfield Ln,El Paso,TX,79912,334900,2,2,1830,TOWNHOUSE,FOR_SALE,1949,USD,USA,195328,https://photos.zillowstatic.com/fp/6cb1108e18179c1d86f7de9f0e02f672-p_e.jpg,https://www.zillow.com/homedetails/646-Copperfield-Ln-El-Paso-TX-79912/27392531_zpid/
26593287,3359 Lanarc Dr,Plano,TX,75023,368350,2,3,1682,MULTI_FAMILY,FOR_SALE,,USD,USA,279294,https://photos.zillowstatic.com/fp/d9cecef95c3bda71b6e6072b2f9b3760-p_e.jpg,https://www.zillow.com/homedetails/3359-Lanarc-Dr-Plano-TX-75023/26593287_zpid/
162814908,852 Rohan Dr,Richardson,TX,75081,489900,3,3,2012,TOWNHOUSE,FOR_SALE,,USD,USA,326470,https://photos.zillowstatic.com/fp/004afd9d8725fa33b8d3b0fa56988179-p_e.jpg,https://www.zillow.com/homedetails/852-Rohan-Dr-Richardson-TX-75081/162814908_zpid/
26933336,6262 Swiss Ave APT F,Dallas,TX,75214,385000,2,2,1092,TOWNHOUSE,FOR_SALE,1734,USD,USA,294840,https://photos.zillowstatic.com/fp/b171efd9be8b0ed4584cbd06a9228d92-p_e.jpg,https://www.zillow.com/homedetails/6262-Swiss-Ave-APT-F-Dallas-TX-75214/26933336_zpid/
80236675,2655 Venice Dr UNIT 3,Grand Prairie,TX,75054,380000,4,2,2000,TOWNHOUSE,FOR_SALE,2547,USD,USA,283310,https://photos.zillowstatic.com/fp/d2bdb4de71cd7eef1efc0f462f38424b-p_e.jpg,https://www.zillow.com/homedetails/2655-Venice-Dr-UNIT-3-Grand-Prairie-TX-75054/80236675_zpid/
333139697,422 N Marlborough Ave,Dallas,TX,75208,479000,2,3,1702,MULTI_FAMILY,FOR_SALE,2850,USD,USA,456770,https://photos.zillowstatic.com/fp/ef53d2b5d5029a446c9ee611ab6e44be-p_e.jpg,https://www.zillow.com/homedetails/422-N-Marlborough-Ave-Dallas-TX-75208/333139697_zpid/
50797975,1009 Towne Lake Dr,Longview,TX,75601,212900,2,4,2039,TOWNHOUSE,FOR_SALE,1999,USD,USA,192140,https://photos.zillowstatic.com/fp/2b600c7aa863869948908cd48cd791fc-p_e.jpg,https://www.zillow.com/homedetails/1009-Towne-Lake-Dr-Longview-TX-75601/50797975_zpid/
27670988,1230 2nd Ave S,Texas City,TX,77590,224900,2,4,2170,MULTI_FAMILY,FOR_SALE,1895,USD,USA,54930,https://photos.zillowstatic.com/fp/a5c26dc2a988c1c32c2e04c08bfce30e-p_e.jpg,https://www.zillow.com/homedetails/1230-2nd-Ave-S-Texas-City-TX-77590/27670988_zpid/
89531329,967 Shelby Ln,The Colony,TX,75056,386400,3,2,1380,MULTI_FAMILY,FOR_SALE,2299,USD,USA,271656,https://photos.zillowstatic.com/fp/0abd0819354af9d258ba05f00406b0e6-p_e.jpg,https://www.zillow.com/homedetails/967-Shelby-Ln-The-Colony-TX-75056/89531329_zpid/
168910020,749 Leal St,San Antonio,TX,78207,435000,4,6,2216,MULTI_FAMILY,FOR_SALE,2500,USD,USA,179520,https://photos.zillowstatic.com/fp/f703b5b3eee2bec3067ca1e2138f91ec-p_e.jpg,https://www.zillow.com/homedetails/749-Leal-St-San-Antonio-TX-78207/168910020_zpid/
80066442,713 Parkplace Rdg,Princeton,TX,75407,287500,3,3,1498,MULTI_FAMILY,FOR_SALE,1749,USD,USA,191797,https://photos.zillowstatic.com/fp/b514c60ca606ae62f576ae0bc7e50147-p_e.jpg,https://www.zillow.com/homedetails/713-Parkplace-Rdg-Princeton-TX-75407/80066442_zpid/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/78a41d745f8d2df32e40334e2eadbf2c-p_e.jpg,https://www.zillow.com/b/14202-encantada-ave-corpus-christi-tx-5XrnWk/
26709298,715 W Pembroke Ave,Dallas,TX,75208,399000,3,4,1232,MULTI_FAMILY,FOR_SALE,2324,USD,USA,364330,https://photos.zillowstatic.com/fp/bd864293cdfce4e7e39817ca9eed12ff-p_e.jpg,https://www.zillow.com/homedetails/715-W-Pembroke-Ave-Dallas-TX-75208/26709298_zpid/
29214147,5929 Timbercrest Dr,Arlington,TX,76017,229500,2,2,1180,MULTI_FAMILY,FOR_SALE,1949,USD,USA,166761,https://photos.zillowstatic.com/fp/4bec0da7ae8e0da5174e20a556b62b7a-p_e.jpg,https://www.zillow.com/homedetails/5929-Timbercrest-Dr-Arlington-TX-76017/29214147_zpid/
50480378,1475 Brittany Ln APT 5,Odessa,TX,79761,174900,2,2,1450,TOWNHOUSE,FOR_SALE,1825,USD,USA,109980,https://photos.zillowstatic.com/fp/59500f129ab66c40b8775666295e96f9-p_e.jpg,https://www.zillow.com/homedetails/1475-Brittany-Ln-APT-5-Odessa-TX-79761/50480378_zpid/
83728948,3016 Stone Forest Cir,McKinney,TX,75070,300000,2,2,1234,TOWNHOUSE,FOR_SALE,2100,USD,USA,249488,https://photos.zillowstatic.com/fp/73e4638039be06b955153d772e0e89f0-p_e.jpg,https://www.zillow.com/homedetails/3016-Stone-Forest-Cir-McKinney-TX-75070/83728948_zpid/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c7bc922e8a53f4b0f3ea8945fe9be210-p_e.jpg,"https://www.zillow.com/b/Killeen-TX/31.053455,-97.71911_ll/"
26195509,315 Gaiety Ln,Kirby,TX,78219,205000,3,3,1651,MULTI_FAMILY,FOR_SALE,1599,USD,USA,289220,https://photos.zillowstatic.com/fp/9301a8ee52f0f0437c48e7944f048695-p_e.jpg,https://www.zillow.com/homedetails/315-Gaiety-Ln-Kirby-TX-78219/26195509_zpid/
27461915,10909 Highwood Way B,El Paso,TX,79936,155000,2,3,1118,MULTI_FAMILY,FOR_SALE,1300,USD,USA,122297,https://photos.zillowstatic.com/fp/726289f9ac58d25cd287baa8cac12073-p_e.jpg,https://www.zillow.com/homedetails/10909-Highwood-Way-B-El-Paso-TX-79936/27461915_zpid/
65699758,1884 Branch Trl,Carrollton,TX,75007,399000,3,2,1667,TOWNHOUSE,FOR_SALE,,USD,USA,292937,https://photos.zillowstatic.com/fp/8d39fafa80da2e835e1fe2b78f7fbe8b-p_e.jpg,https://www.zillow.com/homedetails/1884-Branch-Trl-Carrollton-TX-75007/65699758_zpid/
2061669123,3921 3923 Melbourne St,Houston,TX,77026,287000,1,2,2217,MULTI_FAMILY,FOR_SALE,1592,USD,USA,,https://photos.zillowstatic.com/fp/20a5c2d4c5d1b13710b47881ed5e41da-p_e.jpg,https://www.zillow.com/homedetails/3921-3923-Melbourne-St-Houston-TX-77026/2061669123_zpid/
27295425,6051 Dooley Dr,The Colony,TX,75056,252000,2,2,1227,MULTI_FAMILY,FOR_SALE,1774,USD,USA,130376,https://photos.zillowstatic.com/fp/d06339536fc2c14ea44788d3065f6273-p_e.jpg,https://www.zillow.com/homedetails/6051-Dooley-Dr-The-Colony-TX-75056/27295425_zpid/
58668600,2608 Nantucket Dr C,Houston,TX,77057,485000,4,4,3320,TOWNHOUSE,FOR_SALE,4900,USD,USA,622525,https://photos.zillowstatic.com/fp/4157cee617ba032848de8af9633a2481-p_e.jpg,https://www.zillow.com/homedetails/2608-Nantucket-Dr-C-Houston-TX-77057/58668600_zpid/
27656251,1615 Winnie St,Galveston,TX,77550,459000,1,2,2549,MULTI_FAMILY,FOR_SALE,1394,USD,USA,328290,https://photos.zillowstatic.com/fp/9a904e2e192b3b9292fe7fd0298d8bf3-p_e.jpg,https://www.zillow.com/homedetails/1615-Winnie-St-Galveston-TX-77550/27656251_zpid/
26216882,511 W Ridgewood Ct,San Antonio,TX,78212,305000,2,4,1260,MULTI_FAMILY,FOR_SALE,1794,USD,USA,137240,https://photos.zillowstatic.com/fp/5d8a0607830dbe5a81ee371f6eaa7d7a-p_e.jpg,https://www.zillow.com/homedetails/511-W-Ridgewood-Ct-San-Antonio-TX-78212/26216882_zpid/
27577606,3004 Creekview Dr,Missouri City,TX,77459,189000,2,3,1528,TOWNHOUSE,FOR_SALE,1749,USD,USA,154850,https://photos.zillowstatic.com/fp/f9d0ef4b5d3840bd5af2a14b59c557f6-p_e.jpg,https://www.zillow.com/homedetails/3004-Creekview-Dr-Missouri-City-TX-77459/27577606_zpid/
62580900,204 Marshall St UNIT 4,Houston,TX,77006,400000,3,2,1741,TOWNHOUSE,FOR_SALE,2700,USD,USA,318298,https://photos.zillowstatic.com/fp/f2b2cf1d8050056a786038a8e6ecc389-p_e.jpg,https://www.zillow.com/homedetails/204-Marshall-St-UNIT-4-Houston-TX-77006/62580900_zpid/
84052756,2758 Clay St,Houston,TX,77003,429000,3,3,2292,TOWNHOUSE,FOR_SALE,2650,USD,USA,364025,https://photos.zillowstatic.com/fp/272f8b18076bd2756789c86b9e0ed365-p_e.jpg,https://www.zillow.com/homedetails/2758-Clay-St-Houston-TX-77003/84052756_zpid/
55827065,8784 Oak Strm,Dallas,TX,75243,499500,4,4,2754,MULTI_FAMILY,FOR_SALE,3924,USD,USA,412270,https://photos.zillowstatic.com/fp/6166957d8f7df59823b5bb9565eb446d-p_e.jpg,https://www.zillow.com/homedetails/8784-Oak-Strm-Dallas-TX-75243/55827065_zpid/
28207491,2919 Rosefield Dr,Houston,TX,77080,350000,2,2,2096,TOWNHOUSE,FOR_SALE,2394,USD,USA,306350,https://photos.zillowstatic.com/fp/874ab9a41ac410080a7c2e42132adf65-p_e.jpg,https://www.zillow.com/homedetails/2919-Rosefield-Dr-Houston-TX-77080/28207491_zpid/
169106462,134 Ferris Ave,San Antonio,TX,78220,112000,2,6,1888,MULTI_FAMILY,FOR_SALE,3200,USD,USA,105720,https://photos.zillowstatic.com/fp/90e323ac8b147cd6574be150e9752a38-p_e.jpg,https://www.zillow.com/homedetails/134-Ferris-Ave-San-Antonio-TX-78220/169106462_zpid/
80563832,2029 Kemah Village Dr,Kemah,TX,77565,245000,3,2,1462,TOWNHOUSE,FOR_SALE,2114,USD,USA,222510,https://photos.zillowstatic.com/fp/11cab7484760a085f39641ef77aac36d-p_e.jpg,https://www.zillow.com/homedetails/2029-Kemah-Village-Dr-Kemah-TX-77565/80563832_zpid/
2083195659,5500 McPherson Rd UNIT 38,Laredo,TX,78041,149000,2,2,1254,TOWNHOUSE,FOR_SALE,1400,USD,USA,,https://photos.zillowstatic.com/fp/aec654dd75abd215038c25733918e79c-p_e.jpg,https://www.zillow.com/homedetails/5500-McPherson-Rd-UNIT-38-Laredo-TX-78041/2083195659_zpid/
2057775634,9319 Whisper Poin,San Antonio,TX,78240,425000,4,4,2128,MULTI_FAMILY,FOR_SALE,1949,USD,USA,,https://photos.zillowstatic.com/fp/6ac5fb36b3569ed5a646cb9aad94c7e8-p_e.jpg,https://www.zillow.com/homedetails/9319-Whisper-Poin-San-Antonio-TX-78240/2057775634_zpid/
53321700,4953 Greenslope Dr,Abilene,TX,79606,145000,2,3,1528,TOWNHOUSE,FOR_SALE,,USD,USA,100075,https://photos.zillowstatic.com/fp/d337202809bd3b0f36ca2181b91ae733-p_e.jpg,https://www.zillow.com/homedetails/4953-Greenslope-Dr-Abilene-TX-79606/53321700_zpid/
27777478,7334 Texas St,Houston,TX,77011,347770,3,5,1782,MULTI_FAMILY,FOR_SALE,1849,USD,USA,131199,https://photos.zillowstatic.com/fp/c17e2ec0847f12f92143959fd3d32273-p_e.jpg,https://www.zillow.com/homedetails/7334-Texas-St-Houston-TX-77011/27777478_zpid/
60252450,4505 Woodsboro Ln,Plano,TX,75024,334999,2,2,1448,TOWNHOUSE,FOR_SALE,1895,USD,USA,276934,https://photos.zillowstatic.com/fp/cb7863bc5f07ad22da861c2f8bcb4cbb-p_e.jpg,https://www.zillow.com/homedetails/4505-Woodsboro-Ln-Plano-TX-75024/60252450_zpid/
2070131604,873 Caballero Dr,Allen,TX,75013,395000,3,3,1785,TOWNHOUSE,FOR_SALE,2550,USD,USA,,https://photos.zillowstatic.com/fp/ea020b16e93cd4fd5b279a873e23e300-p_e.jpg,https://www.zillow.com/homedetails/873-Caballero-Dr-Allen-TX-75013/2070131604_zpid/
27784586,704 E 25th St,Houston,TX,77008,455000,2,4,1192,MULTI_FAMILY,FOR_SALE,2749,USD,USA,1102052,https://photos.zillowstatic.com/fp/00a7cff8df1fdc83689d5410514fb40d-p_e.jpg,https://www.zillow.com/homedetails/704-E-25th-St-Houston-TX-77008/27784586_zpid/
28718242,1722 Hazelwood Dr,Conroe,TX,77301,265000,2,2,1184,MULTI_FAMILY,FOR_SALE,1550,USD,USA,207010,https://photos.zillowstatic.com/fp/288b661786b370872b621a44ed9cc155-p_e.jpg,https://www.zillow.com/homedetails/1722-Hazelwood-Dr-Conroe-TX-77301/28718242_zpid/
2058430062,1550 Crystal Stream Dr,Missouri City,TX,77459,309990,2,3,1638,TOWNHOUSE,FOR_SALE,2092,USD,USA,,https://photos.zillowstatic.com/fp/0736a6bbb316ea865e60c12d8bbfe692-p_e.jpg,https://www.zillow.com/homedetails/1550-Crystal-Stream-Dr-Missouri-City-TX-77459/2058430062_zpid/
2083815971,8708 Stream Cross,San Antonio,TX,78250,190000,1,2,1027,TOWNHOUSE,FOR_SALE,1395,USD,USA,,https://photos.zillowstatic.com/fp/66649dc5201d4d28cc446e33f5c3ac69-p_e.jpg,https://www.zillow.com/homedetails/8708-Stream-Cross-San-Antonio-TX-78250/2083815971_zpid/
28891801,3930 Mediterranean St,Rockwall,TX,75087,459000,4,3,1786,TOWNHOUSE,FOR_SALE,2332,USD,USA,307540,https://photos.zillowstatic.com/fp/581fcd75d25194ddac60f0edd4e3ca18-p_e.jpg,https://www.zillow.com/homedetails/3930-Mediterranean-St-Rockwall-TX-75087/28891801_zpid/
87224811,825 Henderson St,Jacksonville,TX,75766,75000,2,4,2316,MULTI_FAMILY,FOR_SALE,1949,USD,USA,104120,https://photos.zillowstatic.com/fp/ed1b66a8740223a51ee661bf58e2979b-p_e.jpg,https://www.zillow.com/homedetails/825-Henderson-St-Jacksonville-TX-75766/87224811_zpid/
2058317987,12095 Park Dr 37,Pipe Creek,TX,78063,249900,4,4,2120,MULTI_FAMILY,FOR_SALE,2495,USD,USA,,https://photos.zillowstatic.com/fp/d392ac44fa649dbbd81cfc4c9e70b70d-p_e.jpg,https://www.zillow.com/homedetails/12095-Park-Dr-37-Pipe-Creek-TX-78063/2058317987_zpid/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/9579a4c722d03ecac06b37678b866785-p_e.jpg,https://www.zillow.com/b/1031-vinton-ave-canutillo-tx-9LYQn5/
89635003,4703 Kings Harbour Ct,Kingwood,TX,77345,425000,4,4,3539,TOWNHOUSE,FOR_SALE,3200,USD,USA,370267,https://photos.zillowstatic.com/fp/6928f7c9b5b31932796e37bbe89d7a8a-p_e.jpg,https://www.zillow.com/homedetails/4703-Kings-Harbour-Ct-Kingwood-TX-77345/89635003_zpid/
304024096,1324 Pebblebrook Dr,McKinney,TX,75071,335000,2,2,1100,TOWNHOUSE,FOR_SALE,2199,USD,USA,189213,https://photos.zillowstatic.com/fp/3a2d210489628a8b9fbdad5cad25bbcc-p_e.jpg,https://www.zillow.com/homedetails/1324-Pebblebrook-Dr-McKinney-TX-75071/304024096_zpid/
52771004,4001 Beech Ave APT A,McAllen,TX,78501,269000,2,3,2401,TOWNHOUSE,FOR_SALE,1999,USD,USA,160687,https://photos.zillowstatic.com/fp/6268f63f81a9af9fbbb67adbc6a0e788-p_e.jpg,https://www.zillow.com/homedetails/4001-Beech-Ave-APT-A-McAllen-TX-78501/52771004_zpid/
28135890,14677 Perthshire Rd,Houston,TX,77079,180000,3,3,1792,TOWNHOUSE,FOR_SALE,2050,USD,USA,170543,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.772808074951172,-95.6075439453125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=kBWFentWMo_4JBkLQrSIxb7xgvI=",https://www.zillow.com/homedetails/14677-Perthshire-Rd-Houston-TX-77079/28135890_zpid/
28639468,1715 Woodard Ave,Cleburne,TX,76033,389000,,7,2278,MULTI_FAMILY,FOR_SALE,1340,USD,USA,159397,https://photos.zillowstatic.com/fp/8e2ade58dc79df614fca84b47fef09b1-p_e.jpg,https://www.zillow.com/homedetails/1715-Woodard-Ave-Cleburne-TX-76033/28639468_zpid/
29487842,5125 Fort Clark Dr,Austin,TX,78745,379900,2,2,1063,TOWNHOUSE,FOR_SALE,2199,USD,USA,382261,https://photos.zillowstatic.com/fp/325cd43659b9c04acd288b9619e9f5d5-p_e.jpg,https://www.zillow.com/homedetails/5125-Fort-Clark-Dr-Austin-TX-78745/29487842_zpid/
83741448,5920 Round Up Ln,McKinney,TX,75070,348900,2,3,1130,MULTI_FAMILY,FOR_SALE,,USD,USA,276518,https://photos.zillowstatic.com/fp/298a37263e5f351c4ada63b28c368ead-p_e.jpg,https://www.zillow.com/homedetails/5920-Round-Up-Ln-McKinney-TX-75070/83741448_zpid/
125544968,100 Edgewater Dr UNIT 33,Livingston,TX,77351,225000,2,2,1008,TOWNHOUSE,FOR_SALE,1250,USD,USA,132111,https://photos.zillowstatic.com/fp/1c5ab6ee469da23c1f41d944a2258e33-p_e.jpg,https://www.zillow.com/homedetails/100-Edgewater-Dr-UNIT-33-Livingston-TX-77351/125544968_zpid/
305291211,1703 Ryon Falls Dr,Richmond,TX,77469,310000,3,3,1592,TOWNHOUSE,FOR_SALE,2199,USD,USA,242070,https://photos.zillowstatic.com/fp/f558affde130d2a1c57a44293cba5716-p_e.jpg,https://www.zillow.com/homedetails/1703-Ryon-Falls-Dr-Richmond-TX-77469/305291211_zpid/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/296b4ab0b179855800fe094409849f01-p_e.jpg,https://www.zillow.com/b/2915-engelke-st-houston-tx-5YbHRD/
89816025,124 Capetown St,Montgomery,TX,77356,250000,3,3,1882,TOWNHOUSE,FOR_SALE,2199,USD,USA,255860,https://photos.zillowstatic.com/fp/b2f18cef411a949bc61cd7ed4279523e-p_e.jpg,https://www.zillow.com/homedetails/124-Capetown-St-Montgomery-TX-77356/89816025_zpid/
2056936419,714 Continental Dr,Brownsville,TX,78520,199000,3,3,1482,TOWNHOUSE,FOR_SALE,,USD,USA,,https://photos.zillowstatic.com/fp/861ed2a0627cbf0449efaa99215d0f6c-p_e.jpg,https://www.zillow.com/homedetails/714-Continental-Dr-Brownsville-TX-78520/2056936419_zpid/
2056597076,205 207 SE 13th Ave,Perryton,TX,79070,52000,2,4,0,MULTI_FAMILY,FOR_SALE,,USD,USA,,https://photos.zillowstatic.com/fp/74f219b5f2316b73778d77d7910f5a75-p_e.jpg,https://www.zillow.com/homedetails/205-207-SE-13th-Ave-Perryton-TX-79070/2056597076_zpid/
26327098,6818 Crown Rdg,San Antonio,TX,78239,184999,4,4,2064,TOWNHOUSE,FOR_SALE,2299,USD,USA,169140,https://photos.zillowstatic.com/fp/3b06062fd7378224f941c176c64c9267-p_e.jpg,https://www.zillow.com/homedetails/6818-Crown-Rdg-San-Antonio-TX-78239/26327098_zpid/
29610873,121 Prairie Springs Cv,Georgetown,TX,78626,315000,2,2,1161,TOWNHOUSE,FOR_SALE,1794,USD,USA,257843,https://photos.zillowstatic.com/fp/251b8a2edd2009fe41cf3a61f386023c-p_e.jpg,https://www.zillow.com/homedetails/121-Prairie-Springs-Cv-Georgetown-TX-78626/29610873_zpid/
49536379,1111 S 25th St,Temple,TX,76504,239900,2,4,2002,TOWNHOUSE,FOR_SALE,,USD,USA,115655,https://photos.zillowstatic.com/fp/901808f139575c5c3cb8b55e8d5a959a-p_e.jpg,https://www.zillow.com/homedetails/1111-S-25th-St-Temple-TX-76504/49536379_zpid/
27867720,647 Frankie St,Houston,TX,77015,200000,8,12,784,MULTI_FAMILY,FOR_SALE,850,USD,USA,79542,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.784582138061523,-95.17586517333984&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=RXYOxe7eKt0e_Rz3cCGQ0iUy14s=",https://www.zillow.com/homedetails/647-Frankie-St-Houston-TX-77015/27867720_zpid/
83751603,4042 Kyndra Cir,Richardson,TX,75082,305000,2,2,1234,TOWNHOUSE,FOR_SALE,1616,USD,USA,224474,https://photos.zillowstatic.com/fp/eb344d7b0f2f407d2125d8a5c8132f29-p_e.jpg,https://www.zillow.com/homedetails/4042-Kyndra-Cir-Richardson-TX-75082/83751603_zpid/
69675634,2206 Canterbury Park Dr,Grand Prairie,TX,75050,294000,3,3,1436,TOWNHOUSE,FOR_SALE,,USD,USA,234600,https://photos.zillowstatic.com/fp/a86fcab655fc3f6e751eb20e930819fc-p_e.jpg,https://www.zillow.com/homedetails/2206-Canterbury-Park-Dr-Grand-Prairie-TX-75050/69675634_zpid/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b8f34468b99ade53331ec8fa8929ad0d-p_e.jpg,https://www.zillow.com/community/cloverleaf-crossing-townhomes/29189344_plid/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/68e3e6f7464fa2c9e7c45e980c6169a5-p_e.jpg,"https://www.zillow.com/b/Houston-TX/29.755173,-95.58478_ll/"
116381307,5481 Highway 35 N 3,Rockport,TX,78382,249000,1,2,598,TOWNHOUSE,FOR_SALE,925,USD,USA,121230,https://photos.zillowstatic.com/fp/f92a3db3b2276ab9430bf90ab10bd2a6-p_e.jpg,https://www.zillow.com/homedetails/5481-Highway-35-N-3-Rockport-TX-78382/116381307_zpid/
248830500,138 S Cisco St,Dallas,TX,75226,480000,3,3,1760,MULTI_FAMILY,FOR_SALE,,USD,USA,427290,https://photos.zillowstatic.com/fp/04e010e1c9b2f1d267a306ce44b82b65-p_e.jpg,https://www.zillow.com/homedetails/138-S-Cisco-St-Dallas-TX-75226/248830500_zpid/
29197043,609 Ridgeline Dr,Hurst,TX,76053,229900,2,3,1266,TOWNHOUSE,FOR_SALE,1895,USD,USA,190641,https://photos.zillowstatic.com/fp/6112c702977cc66a788b5d8c6eee4436-p_e.jpg,https://www.zillow.com/homedetails/609-Ridgeline-Dr-Hurst-TX-76053/29197043_zpid/
218293812,122 Lavaca Cir,Rockport,TX,78382,390000,3,3,1696,TOWNHOUSE,FOR_SALE,2350,USD,USA,306780,https://photos.zillowstatic.com/fp/758453783c33f657b1189ea446e9eb20-p_e.jpg,https://www.zillow.com/homedetails/122-Lavaca-Cir-Rockport-TX-78382/218293812_zpid/
28891811,4014 Mediterranean St,Rockwall,TX,75087,345900,3,3,1616,TOWNHOUSE,FOR_SALE,2394,USD,USA,290253,https://photos.zillowstatic.com/fp/257f0b1633f8f73ae4da0524dda8d0df-p_e.jpg,https://www.zillow.com/homedetails/4014-Mediterranean-St-Rockwall-TX-75087/28891811_zpid/
